,countrySubd,locality,attomId,saleTransDate,proptype,yearbuilt,universalsize,beds,bathstotal,zipcode
1036,CA,WOODACRE,143611531,2018-05-31,SFR,1920,1222.0,2.0,2.0,94973
1037,CA,WOODACRE,141223836,2009-05-20,SFR,1965,1404.0,2.0,2.0,94973
1038,CA,WOODACRE,54592594,2009-04-01,SFR,1958,2804.0,3.0,2.0,94973
1039,CA,WOODACRE,52960667,,DUPLEX,1941,1432.0,2.0,2.0,94973
1040,CA,WOODACRE,52134155,,SFR,1964,1392.0,3.0,2.0,94973
1041,CA,WOODACRE,51960837,,SFR,1950,1204.0,3.0,2.0,94973
1042,CA,WOODACRE,51939688,2012-07-19,SFR,1962,1836.0,3.0,2.0,94973
1043,CA,WOODACRE,51916129,,SFR,1978,2342.0,3.0,3.0,94973
1044,CA,WOODACRE,51916093,,SFR,1971,2038.0,2.0,2.0,94973
1045,CA,WOODACRE,51840077,2012-03-22,SFR,1937,2531.0,6.0,3.0,94973
1046,CA,WOODACRE,51830098,,SFR,1964,2899.0,5.0,4.0,94973
1047,CA,WOODACRE,51830039,2022-02-01,SFR,1990,2243.0,4.0,2.0,94973
1048,CA,WOODACRE,49098192,2012-04-04,SFR,1925,1404.0,3.0,2.0,94973
1049,CA,WOODACRE,48981076,,SFR,1965,2212.0,3.0,2.0,94973
1050,CA,WOODACRE,48890729,,SFR,1926,1385.0,2.0,3.0,94973
1051,CA,WOODACRE,46059109,2017-12-15,SFR,1963,1388.0,3.0,2.0,94973
1052,CA,WOODACRE,46038912,,SFR,1922,1027.0,2.0,2.0,94973
1053,CA,WOODACRE,46023186,2021-02-01,SFR,1918,1975.0,3.0,2.0,94973
1054,CA,WOODACRE,46003951,,SFR,1913,826.0,1.0,1.0,94973
1055,CA,WOODACRE,45942629,,SFR,1958,1122.0,1.0,1.0,94973
1056,CA,WOODACRE,45919735,,SFR,1979,2023.0,2.0,2.0,94973
1057,CA,WOODACRE,45863703,2011-07-19,SFR,1973,1450.0,3.0,2.0,94973
1058,CA,WOODACRE,45856337,,SFR,1955,1492.0,2.0,2.0,94973
1059,CA,WOODACRE,45789890,,SFR,1948,2529.0,3.0,2.0,94973
1060,CA,WOODACRE,43881300,,SFR,1952,1440.0,3.0,2.0,94973
1061,CA,WOODACRE,43832271,2021-06-10,SFR,1963,1731.0,2.0,2.0,94973
1062,CA,WOODACRE,30509986,2016-11-07,SFR,1973,3185.0,5.0,5.0,94973
1063,CA,WOODACRE,30405155,2013-03-05,SFR,1964,1760.0,2.0,2.0,94973
1064,CA,WOODACRE,29835686,2011-07-28,SFR,1962,672.0,1.0,1.0,94973
1065,CA,WOODACRE,29561983,2014-06-06,SFR,1963,1356.0,3.0,2.0,94973
1066,CA,WOODACRE,27914656,2008-05-30,SFR,1930,1460.0,2.0,2.0,94973
1067,CA,WOODACRE,27914655,2011-04-19,SFR,1963,1605.0,3.0,2.0,94973
1068,CA,WOODACRE,27914654,2017-01-06,SFR,1953,1864.0,4.0,3.0,94973
1069,CA,WOODACRE,27914653,2014-09-26,SFR,1961,2906.0,5.0,3.0,94973
1070,CA,WOODACRE,27546660,2010-10-15,SFR,1925,1560.0,3.0,3.0,94973
1071,CA,WOODACRE,27223559,2017-05-26,SFR,1926,1137.0,2.0,1.0,94973
1072,CA,WOODACRE,24325656,2009-05-13,SFR,1959,1804.0,3.0,2.0,94973
1073,CA,WOODACRE,24325639,2016-08-09,SFR,1949,1502.0,3.0,2.0,94973
1074,CA,WOODACRE,23097101,2019-08-26,SFR,1925,1660.0,2.0,2.0,94973
1075,CA,WOODACRE,20317941,,DUPLEX,1949,2280.0,3.0,2.0,94973
1076,CA,WOODACRE,20317940,,DUPLEX,1905,2346.0,4.0,4.0,94973
1077,CA,WOODACRE,20317938,2022-07-25,SFR,1926,2211.0,3.0,2.0,94973
1078,CA,WOODACRE,20317937,2013-06-21,DUPLEX,1963,2824.0,3.0,3.0,94973
1079,CA,WOODACRE,18178715,,SFR,1962,1802.0,3.0,2.0,94973
1080,CA,WOODACRE,18178713,2017-03-27,SFR,1960,1679.0,3.0,2.0,94973
1081,CA,WOODACRE,18178711,,SFR,1921,2336.0,2.0,2.0,94973
1082,CA,WOODACRE,18178710,,SFR,1921,1824.0,4.0,1.0,94973
1083,CA,WOODACRE,16951100,2021-02-05,SFR,1928,1450.0,2.0,2.0,94973
1084,CA,WOODACRE,16951099,2017-09-06,SFR,1988,3372.0,4.0,3.0,94973
1085,CA,WOODACRE,16951095,2021-02-25,SFR,1936,1452.0,3.0,2.0,94973
1086,CA,WOODACRE,16951094,2017-09-15,SFR,1979,1440.0,2.0,1.0,94973
1087,CA,WOODACRE,15532863,2014-07-31,SFR,1925,960.0,2.0,1.0,94973
1088,CA,WOODACRE,15470021,2007-06-22,SFR,1978,914.0,1.0,1.0,94973
1089,CA,WOODACRE,15470020,2021-07-09,SFR,1963,1300.0,2.0,1.0,94973
1090,CA,WOODACRE,15470019,2007-09-14,SFR,1991,1690.0,2.0,2.0,94973
1091,CA,WOODACRE,13298379,2006-01-04,SFR,1974,1152.0,2.0,2.0,94973
1092,CA,WOODACRE,13298378,2006-01-09,SFR,1956,2465.0,3.0,3.0,94973
1093,CA,WOODACRE,13298377,2006-03-15,SFR,1998,1980.0,2.0,2.0,94973
1094,CA,WOODACRE,13298376,2006-03-30,SFR,2002,1785.0,3.0,2.0,94973
1095,CA,WOODACRE,13298375,2006-04-11,SFR,1965,1444.0,2.0,2.0,94973
1096,CA,WOODACRE,13298374,2022-02-19,SFR,1973,2576.0,3.0,2.0,94973
1097,CA,WOODACRE,13298372,2022-08-03,SFR,1947,1628.0,3.0,2.0,94973
1098,CA,WOODACRE,13298371,2017-09-19,SFR,1980,1713.0,4.0,2.0,94973
1099,CA,WOODACRE,3269220,2021-04-06,SFR,1985,768.0,1.0,1.0,94973
1100,CA,WOODACRE,3269219,,SFR,1977,1753.0,3.0,2.0,94973
1101,CA,WOODACRE,3269218,2008-03-05,SFR,1963,2800.0,3.0,3.0,94973
1102,CA,WOODACRE,3269216,,SFR,1964,1116.0,4.0,2.0,94973
1103,CA,WOODACRE,3269212,2007-09-10,SFR,1964,1528.0,2.0,2.0,94973
1104,CA,WOODACRE,3269211,,SFR,1960,1799.0,3.0,2.0,94973
1105,CA,WOODACRE,3269210,2015-08-25,SFR,1954,1302.0,3.0,2.0,94973
1106,CA,WOODACRE,3269209,2004-10-25,SFR,1953,1354.0,2.0,1.0,94973
1107,CA,WOODACRE,3269208,2022-03-10,SFR,1947,1481.0,3.0,2.0,94973
1108,CA,WOODACRE,3269207,,SFR,1965,1656.0,3.0,2.0,94973
1109,CA,WOODACRE,3269206,2013-02-26,SFR,1972,1192.0,3.0,2.0,94973
1110,CA,WOODACRE,3269205,2018-04-17,SFR,1989,2613.0,3.0,4.0,94973
1111,CA,WOODACRE,3269204,2014-05-12,SFR,1998,1290.0,1.0,1.0,94973
1112,CA,WOODACRE,3269200,2015-07-13,SFR,1942,1350.0,3.0,1.0,94973
1113,CA,WOODACRE,3269199,2005-07-12,SFR,1924,1658.0,3.0,2.0,94973
1114,CA,WOODACRE,3269198,2008-07-03,SFR,1962,3067.0,3.0,2.0,94973
1115,NC,IRON STATION,199414,2005-05-06,MANUFACTURED HOME,1999,1296.0,3.0,2.0,28080
1116,NC,IRON STATION,202101,2005-07-13,MANUFACTURED HOME,1998,1647.0,3.0,2.0,28080
1117,NC,IRON STATION,216335,2022-12-15,MANUFACTURED HOME,1995,1152.0,3.0,2.0,28080
1118,NC,IRON STATION,227674,2006-07-18,MANUFACTURED HOME,1992,1568.0,3.0,2.0,28080
1119,NC,IRON STATION,352471,2012-09-22,MANUFACTURED HOME,1996,1456.0,3.0,2.0,28080
1120,NC,IRON STATION,508717,2005-09-19,MANUFACTURED HOME,1998,1296.0,3.0,2.0,28080
1121,NC,IRON STATION,689019,2012-03-06,MANUFACTURED HOME,2001,1820.0,3.0,2.0,28080
1122,NC,IRON STATION,716729,2023-02-24,MANUFACTURED HOME,1987,1120.0,3.0,2.0,28080
1123,NC,IRON STATION,930116,2008-10-10,MANUFACTURED HOME,2006,1334.0,3.0,2.0,28080
1124,NC,IRON STATION,930120,2021-07-09,MANUFACTURED HOME,2001,1680.0,3.0,3.0,28080
1125,NC,IRON STATION,4295550,2021-04-20,MANUFACTURED HOME,2000,1680.0,3.0,2.0,28080
1126,NC,IRON STATION,4311910,2016-03-28,MANUFACTURED HOME,1999,1782.0,3.0,3.0,28080
1127,NC,IRON STATION,4311911,2016-11-15,MANUFACTURED HOME,2000,1512.0,3.0,2.0,28080
1128,NC,IRON STATION,4311912,2011-06-15,MANUFACTURED HOME,2001,1890.0,3.0,2.0,28080
1129,NC,IRON STATION,4311914,2004-10-27,MANUFACTURED HOME,2005,1188.0,3.0,2.0,28080
1130,NC,IRON STATION,4311915,2009-10-19,MANUFACTURED HOME,1998,1568.0,3.0,2.0,28080
1131,NC,IRON STATION,4311918,,MANUFACTURED HOME,2004,2280.0,3.0,2.0,28080
1132,NC,IRON STATION,5099971,2009-10-28,SFR,2003,1008.0,3.0,2.0,28080
1133,NC,IRON STATION,7803904,2006-09-22,MANUFACTURED HOME,2001,2025.0,4.0,2.0,28080
1134,NC,IRON STATION,7813998,2023-03-31,MANUFACTURED HOME,1979,2136.0,2.0,3.0,28080
1135,NC,IRON STATION,7923332,2020-12-03,SFR,1982,1444.0,3.0,2.0,28080
1136,NC,IRON STATION,7987239,2006-05-10,SFR,2004,2024.0,3.0,3.0,28080
1137,NC,IRON STATION,8729183,2018-04-26,SFR,1946,1152.0,2.0,2.0,28080
1138,NC,IRON STATION,9586241,2015-10-09,MANUFACTURED HOME,2002,2306.0,4.0,3.0,28080
1139,NC,IRON STATION,9717150,2008-04-08,MANUFACTURED HOME,2002,1512.0,3.0,2.0,28080
1140,NC,IRON STATION,10270968,2007-04-12,MANUFACTURED HOME,1990,1620.0,3.0,2.0,28080
1141,NC,IRON STATION,10524126,2007-01-05,VACANT LAND (NEC),1982,1782.0,3.0,2.0,28080
1142,NC,IRON STATION,10795878,2011-01-10,MANUFACTURED HOME,2001,2128.0,4.0,2.0,28080
1143,NC,IRON STATION,11155352,2021-11-30,SFR,2005,1806.0,3.0,2.0,28080
1144,NC,IRON STATION,11212239,2021-03-02,SFR,1996,1300.0,3.0,2.0,28080
1145,NC,IRON STATION,11290060,2007-11-28,SFR,1992,1281.0,3.0,2.0,28080
1146,NC,IRON STATION,12274992,2019-09-23,MANUFACTURED HOME,2001,1647.0,3.0,2.0,28080
1147,NC,IRON STATION,12673462,2007-12-18,SFR,1956,1887.0,4.0,3.0,28080
1148,NC,IRON STATION,12769992,2021-06-08,MANUFACTURED HOME,1997,1512.0,3.0,2.0,28080
1149,NC,IRON STATION,12924107,2012-08-20,SFR,2003,2471.0,3.0,3.0,28080
1150,NC,IRON STATION,12964986,2022-03-04,SFR,1975,1311.0,3.0,2.0,28080
1151,NC,IRON STATION,12964989,2019-04-30,SFR,2001,2500.0,3.0,3.0,28080
1152,NC,IRON STATION,13560242,2007-07-30,MANUFACTURED HOME,1986,1248.0,3.0,2.0,28080
1153,NC,IRON STATION,14744830,2021-02-22,MANUFACTURED HOME,1996,1680.0,3.0,2.0,28080
1154,NC,IRON STATION,14868388,2022-06-01,SFR,1995,1352.0,3.0,2.0,28080
1155,NC,IRON STATION,14972068,2009-04-06,MANUFACTURED HOME,2000,1944.0,3.0,2.0,28080
1156,NC,IRON STATION,14972101,,MANUFACTURED HOME,2005,1680.0,3.0,2.0,28080
1157,NC,IRON STATION,15152793,2020-12-23,MANUFACTURED HOME,1997,1456.0,3.0,2.0,28080
1158,NC,IRON STATION,15315263,2008-03-31,SFR,2007,1777.0,3.0,2.0,28080
1159,NC,IRON STATION,15477572,2017-03-23,MANUFACTURED HOME,1977,1464.0,3.0,2.0,28080
1160,NC,IRON STATION,15643635,2017-11-09,SFR,1950,1206.0,3.0,2.0,28080
1161,NC,IRON STATION,16133455,2022-11-21,SFR,2008,1296.0,3.0,2.0,28080
1162,NC,IRON STATION,16565962,2010-12-21,SFR,1959,1435.0,3.0,1.0,28080
1163,NC,IRON STATION,16565966,2010-05-07,SFR,1930,1621.0,3.0,2.0,28080
1164,NC,IRON STATION,16565967,2020-07-22,SFR,2000,1932.0,3.0,2.0,28080
1165,NC,IRON STATION,17921790,2008-04-07,SFR,2006,4297.0,4.0,4.0,28080
1166,NC,IRON STATION,17935977,2008-04-17,SFR,1930,1078.0,2.0,1.0,28080
1167,NC,IRON STATION,17955493,2016-03-14,SFR,1937,1532.0,3.0,1.0,28080
1168,NC,IRON STATION,17955494,2016-03-17,SFR,1950,832.0,2.0,1.0,28080
1169,NC,IRON STATION,17955496,2017-05-25,SFR,1968,1400.0,3.0,3.0,28080
1170,NC,IRON STATION,17955497,2016-08-25,SFR,1965,1740.0,3.0,2.0,28080
1171,NC,IRON STATION,17955500,2008-02-20,SFR,2003,4588.0,3.0,4.0,28080
1172,NC,IRON STATION,17955501,2018-03-08,SFR,1981,2067.0,3.0,2.0,28080
1173,NC,IRON STATION,18063255,2008-04-30,SFR,1986,1340.0,3.0,2.0,28080
1174,NC,IRON STATION,18145967,2011-05-13,SFR,2000,1883.0,4.0,3.0,28080
1175,NC,IRON STATION,19298488,2005-03-22,MANUFACTURED HOME,2002,1680.0,3.0,2.0,28080
1176,NC,IRON STATION,19298489,2014-03-26,MANUFACTURED HOME,1999,1826.0,3.0,2.0,28080
1177,NC,IRON STATION,19298491,2005-04-29,MANUFACTURED HOME,1999,1456.0,3.0,2.0,28080
1178,NC,IRON STATION,19298492,2006-02-10,MANUFACTURED HOME,2006,1568.0,3.0,2.0,28080
1179,NC,IRON STATION,19484237,2008-12-23,SFR,1964,1188.0,3.0,1.0,28080
1180,NC,IRON STATION,22789045,2017-11-08,SFR,1992,1308.0,3.0,2.0,28080
1181,NC,IRON STATION,23295142,2011-11-02,SFR,2005,3496.0,4.0,5.0,28080
1182,NC,IRON STATION,24649349,2018-11-26,MANUFACTURED HOME,2002,1512.0,3.0,2.0,28080
1183,NC,IRON STATION,26906521,2017-12-01,MANUFACTURED HOME,1999,2128.0,3.0,2.0,28080
1184,NC,IRON STATION,26906522,2017-05-23,MANUFACTURED HOME,2017,1836.0,3.0,2.0,28080
1185,NC,IRON STATION,26906525,2018-08-31,MANUFACTURED HOME,2002,1620.0,3.0,2.0,28080
1186,NC,IRON STATION,27131371,2022-11-29,SFR,1995,1236.0,3.0,2.0,28080
1187,NC,IRON STATION,27131372,,SFR,1992,1537.0,3.0,2.0,28080
1188,NC,IRON STATION,27131374,2022-02-02,SFR,1994,1318.0,3.0,2.0,28080
1189,NC,IRON STATION,27131375,2006-12-28,SFR,1995,1305.0,3.0,2.0,28080
1190,NC,IRON STATION,27131376,2018-06-28,SFR,1993,1819.0,3.0,2.0,28080
1191,NC,IRON STATION,27131377,,SFR,1998,1300.0,3.0,2.0,28080
1192,NC,IRON STATION,27131450,2011-04-22,MANUFACTURED HOME,2002,2016.0,4.0,3.0,28080
1193,NC,IRON STATION,27131451,2005-07-12,SFR,2005,2209.0,4.0,3.0,28080
1194,NC,IRON STATION,27131452,,SFR,2006,2754.0,3.0,3.0,28080
1195,NC,IRON STATION,27131453,2021-02-20,SFR,2006,3220.0,3.0,4.0,28080
1196,NC,IRON STATION,27131454,2010-12-08,SFR,2006,3173.0,4.0,4.0,28080
1197,NC,IRON STATION,27131455,2015-07-17,SFR,2007,2549.0,4.0,3.0,28080
1198,NC,IRON STATION,27131456,2004-06-08,SFR,2005,2753.0,4.0,3.0,28080
1199,NC,IRON STATION,27131457,2004-02-04,MANUFACTURED HOME,2004,3105.0,4.0,3.0,28080
1200,NC,IRON STATION,27131458,2021-03-31,SFR,2004,3608.0,3.0,5.0,28080
1201,NC,IRON STATION,27131459,2016-07-18,MANUFACTURED HOME,2005,2655.0,3.0,3.0,28080
1202,NC,IRON STATION,27132081,2006-09-19,MANUFACTURED HOME,2006,1960.0,3.0,2.0,28080
1203,NC,IRON STATION,27132082,2019-11-07,SFR,2006,2498.0,3.0,3.0,28080
1204,NC,IRON STATION,27132083,2007-04-12,SFR,2005,2456.0,3.0,4.0,28080
1205,NC,IRON STATION,27132084,2021-12-30,SFR,2006,2438.0,4.0,4.0,28080
1206,NC,IRON STATION,27132085,2006-03-30,MANUFACTURED HOME,2005,2016.0,4.0,3.0,28080
1207,NC,IRON STATION,27132086,2005-11-28,MANUFACTURED HOME,2005,1680.0,3.0,2.0,28080
1208,NC,IRON STATION,27132088,2016-04-01,SFR,2006,3556.0,4.0,4.0,28080
1209,NC,IRON STATION,27132089,2009-03-05,SFR,2007,4168.0,4.0,4.0,28080
1210,NC,IRON STATION,28426355,2010-06-15,SFR,2000,1712.0,3.0,2.0,28080
1211,NC,IRON STATION,28426361,2008-06-23,SFR,2001,1363.0,3.0,2.0,28080
1212,NC,IRON STATION,28426362,2021-05-10,SFR,2006,2555.0,3.0,4.0,28080
1213,NC,IRON STATION,28426363,2008-08-21,SFR,2001,1661.0,3.0,2.0,28080
1214,NC,IRON STATION,29081036,2022-05-09,MANUFACTURED HOME,1985,1568.0,3.0,2.0,28080
1215,NC,IRON STATION,29372785,2008-10-16,MANUFACTURED HOME,2000,1080.0,3.0,2.0,28080
1216,NC,IRON STATION,29656689,2017-12-20,SFR,2003,1832.0,3.0,2.0,28080
1217,NC,IRON STATION,29852168,2007-05-16,SFR,1992,1358.0,3.0,2.0,28080
1218,NC,IRON STATION,29991051,2012-02-22,SFR,2003,1771.0,3.0,2.0,28080
1219,NC,IRON STATION,30046125,2006-08-31,MANUFACTURED HOME,1998,1323.0,3.0,2.0,28080
1220,NC,IRON STATION,31259201,2007-07-26,SFR,1951,1846.0,3.0,2.0,28080
1221,NC,IRON STATION,31290376,2016-07-15,SFR,2007,2609.0,4.0,3.0,28080
1222,NC,IRON STATION,31325851,2018-09-26,MANUFACTURED HOME,2007,1512.0,4.0,2.0,28080
1223,NC,IRON STATION,31376649,2007-05-24,SFR,1940,1543.0,2.0,2.0,28080
1224,NC,IRON STATION,31404054,2012-01-26,SFR,2012,3701.0,5.0,4.0,28080
1225,NC,IRON STATION,31406193,2007-08-29,SFR,1960,2010.0,3.0,2.0,28080
1226,NC,IRON STATION,31414577,2007-08-28,SFR,2007,2163.0,3.0,3.0,28080
1227,NC,IRON STATION,31442497,2019-01-25,SFR,2003,1949.0,3.0,3.0,28080
1228,NC,IRON STATION,31445330,2014-03-31,SFR,2006,2158.0,3.0,2.0,28080
1229,NC,IRON STATION,31486884,2014-10-21,SFR,2004,2437.0,4.0,3.0,28080
1230,NC,IRON STATION,31490262,2011-05-26,SFR,1993,1208.0,3.0,2.0,28080
1231,NC,IRON STATION,31529396,2016-05-25,SFR,2006,1968.0,3.0,3.0,28080
1232,NC,IRON STATION,31540414,2021-10-05,SFR,1966,1520.0,3.0,1.0,28080
1233,NC,IRON STATION,31566887,2007-04-12,MANUFACTURED HOME,1999,1456.0,3.0,2.0,28080
1234,NC,IRON STATION,31571507,2012-02-16,SFR,1994,1892.0,3.0,2.0,28080
1235,NC,IRON STATION,31572933,2007-09-18,MANUFACTURED HOME,1988,1496.0,3.0,2.0,28080
1236,NC,IRON STATION,31692392,2006-06-02,SFR,2005,2538.0,3.0,3.0,28080
1237,NC,IRON STATION,31703880,,SFR,1953,1061.0,2.0,1.0,28080
1238,NC,IRON STATION,31714693,2007-06-06,SFR,2007,3119.0,4.0,4.0,28080
1239,NC,IRON STATION,31718918,2015-01-09,SFR,2005,2023.0,4.0,3.0,28080
1240,NC,IRON STATION,31730125,,SFR,2004,2894.0,3.0,3.0,28080
1241,NC,IRON STATION,31754847,2021-04-08,SFR,1900,1166.0,2.0,1.0,28080
1242,NC,IRON STATION,31813441,2016-09-30,MANUFACTURED HOME,2001,1728.0,3.0,2.0,28080
1243,NC,IRON STATION,32015364,2007-04-12,COMMERCIAL/INDUSTRIAL,1965,2824.0,4.0,4.0,28080
1244,NC,IRON STATION,32037988,2018-08-31,SFR,1980,1092.0,2.0,2.0,28080
1245,NC,IRON STATION,32045642,2021-08-31,MANUFACTURED HOME,1983,1760.0,3.0,2.0,28080
1246,NC,IRON STATION,32047010,2016-08-31,SFR,1994,1638.0,3.0,2.0,28080
1247,NC,IRON STATION,32157979,2021-12-08,SFR,1967,3751.0,4.0,6.0,28080
1248,NC,IRON STATION,32207584,2007-05-31,MANUFACTURED HOME,1999,1846.0,3.0,2.0,28080
1249,NC,IRON STATION,32208502,2010-06-25,SFR,1925,2128.0,2.0,2.0,28080
1250,NC,IRON STATION,32229343,2006-07-12,MANUFACTURED HOME,2000,2052.0,4.0,2.0,28080
1251,NC,IRON STATION,32260462,2016-08-10,SFR,1977,2677.0,3.0,3.0,28080
1252,NC,IRON STATION,32293509,2022-10-21,SFR,1987,1500.0,4.0,2.0,28080
1253,NC,IRON STATION,32310606,2016-04-22,SFR,2006,1946.0,3.0,2.0,28080
1254,NC,IRON STATION,32345528,,MANUFACTURED HOME,1997,1308.0,3.0,2.0,28080
1255,NC,IRON STATION,32392603,2009-02-24,SFR,2003,1524.0,3.0,3.0,28080
1256,NC,IRON STATION,32401733,2007-09-18,SFR,1920,1689.0,4.0,2.0,28080
1257,NC,IRON STATION,32419997,2007-05-31,SFR,1951,1125.0,2.0,1.0,28080
1258,NC,IRON STATION,32516582,2006-05-03,VACANT LAND (NEC),1986,1040.0,3.0,2.0,28080
1259,NC,IRON STATION,32552866,2021-12-02,SFR,2004,2158.0,3.0,3.0,28080
1260,NC,IRON STATION,32566090,2004-08-26,SFR,2005,2861.0,4.0,4.0,28080
1261,NC,IRON STATION,32567210,2021-12-10,MANUFACTURED HOME,1988,1820.0,3.0,2.0,28080
1262,NC,IRON STATION,32572384,2010-08-26,SFR,1972,1254.0,3.0,2.0,28080
1263,NC,IRON STATION,32573229,2007-02-26,MANUFACTURED HOME,2007,2052.0,3.0,2.0,28080
1264,NC,IRON STATION,32599816,2018-03-26,MANUFACTURED HOME,1977,1344.0,3.0,2.0,28080
1265,NC,IRON STATION,32613647,2006-03-31,MANUFACTURED HOME,1996,1770.0,3.0,2.0,28080
1266,NC,IRON STATION,32622914,2017-07-05,SFR,1995,1316.0,3.0,2.0,28080
1267,NC,IRON STATION,32629648,2007-12-20,SFR,1990,1400.0,2.0,2.0,28080
1268,NC,IRON STATION,32637946,2017-06-15,SFR,2006,2670.0,4.0,3.0,28080
1269,NC,IRON STATION,32644898,2006-04-06,MANUFACTURED HOME,2001,2052.0,4.0,3.0,28080
1270,NC,IRON STATION,38347208,2012-03-15,SFR,1999,1608.0,4.0,3.0,28080
1271,NC,IRON STATION,38375792,2010-08-23,MANUFACTURED HOME,1999,1596.0,3.0,2.0,28080
1272,NC,IRON STATION,38418873,2021-04-14,MANUFACTURED HOME,2000,1344.0,3.0,2.0,28080
1273,NC,IRON STATION,38455320,2013-08-29,MANUFACTURED HOME,2004,1080.0,3.0,2.0,28080
1274,NC,IRON STATION,38456174,,SFR,1996,1566.0,3.0,2.0,28080
1275,NC,IRON STATION,38467912,2005-07-29,SFR,2006,2307.0,3.0,2.0,28080
1276,NC,IRON STATION,38515224,2005-05-31,SFR,1987,1400.0,3.0,2.0,28080
1277,NC,IRON STATION,38548622,2004-01-15,SFR,2003,1384.0,3.0,2.0,28080
1278,NC,IRON STATION,38554224,2014-09-12,MANUFACTURED HOME,1999,1960.0,3.0,3.0,28080
1279,NC,IRON STATION,38561617,2020-02-04,SFR,1955,1745.0,3.0,1.0,28080
1280,NC,IRON STATION,38561698,2014-10-17,SFR,1968,988.0,3.0,1.0,28080
1281,NC,IRON STATION,38569383,2019-06-12,MANUFACTURED HOME,2001,1384.0,3.0,2.0,28080
1282,NC,IRON STATION,38588567,,MANUFACTURED HOME,1989,1664.0,3.0,2.0,28080
1283,NC,IRON STATION,38587881,2019-11-01,SFR,1910,1446.0,4.0,2.0,28080
1284,NC,IRON STATION,38583276,2011-09-03,MANUFACTURED HOME,1993,1152.0,3.0,2.0,28080
1285,NC,IRON STATION,38582639,2009-06-03,SFR,2003,1212.0,3.0,2.0,28080
1286,NC,IRON STATION,38569571,2019-12-10,SFR,1988,2491.0,4.0,3.0,28080
1287,NC,IRON STATION,38630316,,MANUFACTURED HOME,2005,1980.0,3.0,2.0,28080
1288,NC,IRON STATION,38568358,2005-04-21,MANUFACTURED HOME,2001,1904.0,3.0,2.0,28080
1289,NC,IRON STATION,38631389,,SFR,1945,1012.0,3.0,1.0,28080
1290,NC,IRON STATION,38565357,,SFR,2004,1299.0,3.0,2.0,28080
1291,NC,IRON STATION,38565135,2012-11-09,SFR,1996,1263.0,3.0,2.0,28080
1292,NC,IRON STATION,38642971,2020-08-13,SFR,1950,2342.0,4.0,3.0,28080
1293,NC,IRON STATION,38643593,2015-10-27,MANUFACTURED HOME,1998,1188.0,3.0,2.0,28080
1294,NC,IRON STATION,38643756,,MANUFACTURED HOME,2001,2052.0,4.0,2.0,28080
1295,NC,IRON STATION,38563239,,MANUFACTURED HOME,1993,1512.0,3.0,2.0,28080
1296,NC,IRON STATION,38562589,,SFR,1952,988.0,2.0,1.0,28080
1297,NC,IRON STATION,38553933,,SFR,1979,1686.0,3.0,1.0,28080
1298,NC,IRON STATION,38553678,2015-07-30,SFR,2004,3176.0,4.0,3.0,28080
1299,NC,IRON STATION,38648997,2010-06-01,MANUFACTURED HOME,1987,1568.0,3.0,2.0,28080
1300,NC,IRON STATION,38547995,2014-05-29,SFR,1999,2324.0,4.0,4.0,28080
1301,NC,IRON STATION,38485514,2021-02-10,SFR,1946,1052.0,3.0,1.0,28080
1302,NC,IRON STATION,38364657,2021-04-07,SFR,1978,2120.0,4.0,3.0,28080
1303,NC,IRON STATION,38339118,2005-03-16,MANUFACTURED HOME,2005,1824.0,4.0,2.0,28080
1304,NC,IRON STATION,34385163,2021-03-04,SFR,2007,2209.0,3.0,3.0,28080
1305,NC,IRON STATION,32621244,2016-11-14,MANUFACTURED HOME,2007,1485.0,3.0,2.0,28080
1306,NC,IRON STATION,38666016,2004-08-26,SFR,2004,1336.0,3.0,2.0,28080
1307,NC,IRON STATION,32604637,2007-05-31,SFR,1978,1233.0,3.0,2.0,28080
1308,NC,IRON STATION,32565077,2006-11-28,SFR,1993,1207.0,3.0,2.0,28080
1309,NC,IRON STATION,32564243,2018-11-08,SFR,2006,2022.0,4.0,3.0,28080
1310,NC,IRON STATION,32550062,2022-12-28,SFR,2006,1248.0,3.0,2.0,28080
1311,NC,IRON STATION,38674217,2020-03-12,SFR,1946,2630.0,3.0,2.0,28080
1312,NC,IRON STATION,32544823,2014-03-28,MANUFACTURED HOME,1997,1539.0,3.0,2.0,28080
1313,NC,IRON STATION,32535129,2006-05-12,MANUFACTURED HOME,1985,2112.0,3.0,2.0,28080
1314,NC,IRON STATION,38682697,,SFR,1995,2061.0,3.0,3.0,28080
1315,NC,IRON STATION,32529659,2016-02-11,MANUFACTURED HOME,1995,1568.0,3.0,2.0,28080
1316,NC,IRON STATION,32492473,2009-09-15,SFR,2001,1331.0,3.0,3.0,28080
1317,NC,IRON STATION,32466853,2020-03-06,SFR,2006,2320.0,4.0,3.0,28080
1318,NC,IRON STATION,32443616,2016-03-14,SFR,2005,2416.0,3.0,3.0,28080
1319,NC,IRON STATION,38690205,2020-04-23,MANUFACTURED HOME,2020,1296.0,3.0,2.0,28080
1320,NC,IRON STATION,38690408,2016-03-16,MANUFACTURED HOME,1997,1296.0,3.0,2.0,28080
1321,NC,IRON STATION,38693853,2022-08-31,MANUFACTURED HOME,2005,1512.0,4.0,2.0,28080
1322,NC,IRON STATION,32431828,2014-06-02,MANUFACTURED HOME,1998,1904.0,3.0,2.0,28080
